,Step,Global_Price,Marginal_Cost,Cheapest_Active_Cost,Total_Processor_Inventory,Total_Mine_Output,Total_Recycled_Supply,Disrupted_Mines_Count,Mothballed_Mines_Count,Total_Consumer_Demand_Units,Fulfilled_Demand_Units,Unfulfilled_Demand_Units,Avg_Manufacturer_Intensity,Total_Reserves,Embargoed_Mines_Count,Total_Embargoed_Production,Total_Domestic_Stockpile,Closed_Chokepoints_Count,Total_In_Transit_Tons,Total_Product_Units_In_Transit
36,36,13124.453008416463,10800.0,6300.0,125143.31134576595,72946.70355750498,0.0,2,0,1771510.3803905346,848609.6675911815,922900.7127993524,0.04,128963584.22492328,0,0.0,0.0,0,452386.4952459183,4186930.908733824
37,37,13049.55179937387,12600.0,6300.0,125243.59049001493,61611.2080672931,0.0,3,0,1774165.9968528831,696242.0057124738,1077923.9911404087,0.04,128940980.93424653,0,0.0,0.0,0,403073.2028530148,3361530.4673780375
38,38,13020.191111748305,12600.0,6300.0,125346.05412414536,61387.63877799603,0.0,3,0,1776577.109879359,1637652.6317742371,138924.47810512185,0.04,128918631.21894938,0,0.0,0.0,0,329308.26010800037,2087628.754449742
39,39,13042.768954432297,12600.0,6300.0,125438.21647359103,60737.59500799835,0.0,4,0,1778932.491814256,1731353.2912916404,47579.20052261581,0.04,128896961.57659414,0,0.0,0.0,0,308624.2172744156,1575094.0260934578
40,40,13194.404298442127,12600.0,6300.0,125545.88030447497,52797.24459097521,0.0,3,0,1781224.0407150888,1763839.0272010856,17385.013514003247,0.04,128883262.33692719,0,0.0,0.0,0,402973.82028657594,3612819.356667964
41,41,13397.74829133994,12600.0,6300.0,125629.2357530298,65096.27977601105,0.0,3,0,1783356.4902639752,1682498.6353375146,100857.85492646099,0.04,128857294.13746361,0,0.0,0.0,0,384309.2201177596,2376749.2822450534
42,42,13642.471543855141,12600.0,6300.0,125715.67354773407,66844.4090194687,0.0,2,0,1785424.7277365688,1556958.056414828,228466.67132174104,0.04,128829607.9072799,0,0.0,0.0,0,365526.54582335055,2059568.427915757
43,43,13925.724094487001,12600.0,6300.0,125802.9090733148,66762.17574013784,0.0,3,0,1787441.320328735,1601642.8759983887,185798.4443303462,0.04,128802034.03205153,0,0.0,0.0,0,381974.21640993434,2573259.9617043165
44,44,14225.644864066258,12600.0,6300.0,125908.4009723455,67891.20686230987,0.0,3,0,1789409.6533172661,1456434.3014641404,332975.35185312614,0.04,128773361.27054754,0,0.0,0.0,0,360130.47413901327,2092598.9011655967
45,45,14231.01362237396,10800.0,6300.0,126023.92609099453,69085.40090100172,0.0,1,0,1791356.6377144873,757155.7859664718,1034200.8517480158,0.04,128743524.48303975,0,0.0,0.0,0,444564.78989789914,4042096.974948433
46,46,14115.121551421658,10800.0,6300.0,126117.18415494227,79714.14946864454,0.0,1,0,1793667.399759005,819138.481382565,974528.9183764398,0.04,128703089.1382054,0,0.0,0.0,0,375870.6263568538,2145817.847344102
47,47,13896.80271096485,10800.0,6300.0,126212.96944706066,79094.40794591398,0.0,1,0,1796128.4673916,1727210.6598408774,68917.80755072234,0.04,128663303.74935888,0,0.0,0.0,0,408866.3637716667,2622332.88522146
48,48,13542.629420068613,10800.0,6300.0,126300.39573920683,79920.61904881858,0.0,1,0,1798717.1209101565,1590024.967933271,208692.152976885,0.04,128622722.38711645,0,0.0,0.0,0,402632.8103658521,1942990.1377014879
49,49,13160.296907439668,10800.0,6300.0,126397.09319286722,78388.48660862165,0.0,1,0,1801475.5810260123,1553369.9890102227,248105.5920157891,0.04,128583703.41828099,0,0.0,0.0,0,391477.70122039295,2092189.0799648378
50,50,12776.270087076911,10800.0,6300.0,126509.89630836545,76727.14930340952,0.0,1,0,1804270.5391698098,841197.1565538652,963073.3826159441,0.04,128546376.07099518,0,0.0,0.0,0,389732.3408389195,2059142.3381393158
51,51,12401.678493075628,10800.0,6300.0,126613.42656463683,75055.57440615294,0.0,1,0,1807069.144459064,791915.0941735413,1015154.0502855227,0.04,128510750.60614665,0,0.0,0.0,0,479566.10524880845,4454165.057575213
52,52,12050.804814794818,10800.0,6300.0,126708.26821823891,73426.45672284141,0.0,0,0,1809857.4832167753,649411.3392780971,1160446.1439386792,0.04,128476784.58983493,0,0.0,0.0,0,360051.17108359816,1906868.3892021219
53,53,11733.615742121083,10800.0,6300.0,126811.55665717881,72056.77438332149,0.0,0,0,1812617.5824548008,1690180.3525427699,122437.22991203096,0.04,128444218.61004765,0,0.0,0.0,0,452887.3078712116,4195614.30265943
54,54,11755.236164519629,12600.0,6300.0,126909.10400845356,55489.80268914348,0.0,1,0,1815336.7584571785,1590869.756419768,224467.00203741048,0.04,128428249.97948888,0,0.0,0.0,0,367573.5536116506,2157699.7052781973
55,55,11901.417060847512,12600.0,6300.0,127001.47954003201,55205.89955128086,0.0,2,0,1817630.9715157296,1781687.2434307046,35943.72808502498,0.04,128412595.65296958,0,0.0,0.0,0,387272.3163308486,2418127.2255695323
56,56,12189.566957241863,12600.0,6300.0,127099.63629984649,52439.89226917038,0.0,3,0,1819768.2960501919,1783609.0205271814,36159.27552301047,0.04,128399737.75801936,0,0.0,0.0,0,418404.7656725171,2787414.9388698214
57,57,12607.828050284095,12600.0,6300.0,127201.26917092834,53429.96929692687,0.0,3,0,1821726.3151700983,1645407.7146595276,176318.60051057077,0.04,128385920.23373163,0,0.0,0.0,0,382882.0571048786,2157338.8488521846
58,58,13055.875004486512,11700.0,6300.0,127300.04435521856,53359.549713062515,0.0,3,0,1823519.552802993,1255708.4608821224,567811.09192087,0.04,128372203.6001393,0,0.0,0.0,0,379218.32102627004,2042389.165417941
59,59,13394.432843370252,10800.0,6300.0,127387.28663372558,71412.62362135423,0.0,1,0,1825274.2514384398,831130.0889416581,994144.1624967821,0.04,128340464.38718954,0,0.0,0.0,0,471871.1507717682,4565972.084264921
60,60,13809.018753337368,11700.0,6300.0,127475.98530955618,75103.36579311309,0.0,4,0,1827166.1136159536,838941.002077062,988225.1115388912,0.04,128305064.95007624,0,0.0,0.0,0,363843.1861458016,2029931.8375531205
61,61,14176.14566419373,11700.0,6300.0,127582.72226830081,74949.64345317095,0.0,6,0,1828961.1169867516,1749404.7739362256,79556.34305052609,0.04,128269849.77678648,0,0.0,0.0,0,334021.9850352753,1667579.1173977086
62,62,14367.095455960027,11700.0,6300.0,127679.22214695423,76568.30926523003,0.0,6,0,1830815.1267001866,1820367.4088380598,10447.717862126869,0.04,128233046.5026617,0,0.0,0.0,0,351529.4427788305,1888153.1686270838
63,63,14391.330523001416,11700.0,6300.0,127755.79948052618,77439.74510595508,0.0,4,0,1832891.0524205484,1658262.2966992336,174628.75572131472,0.04,128195402.38118477,0,0.0,0.0,0,449867.1043763142,4500704.098633967
64,64,14125.251652145487,10800.0,6300.0,127859.68102206051,79715.38918948229,0.0,2,0,1835177.542644208,792699.3270509399,1042478.2155932693,0.04,128155513.22764249,0,0.0,0.0,0,369224.3158470403,2139810.7166295582
65,65,13733.554879829646,10800.0,6300.0,127982.95341799421,80123.61188802341,0.0,1,0,1837832.1487500758,1695681.3286598648,142150.8200902112,0.04,128115246.48696756,0,0.0,0.0,0,418932.9544583835,3348506.3136780937
66,66,13245.28209421763,10800.0,6300.0,128066.37115704227,80290.27570445217,0.0,0,0,1840647.3999723252,1632254.6476400574,208392.7523322682,0.04,128074843.74160789,0,0.0,0.0,0,374779.22288394393,2061708.466682958
67,67,12798.265635263611,10800.0,6300.0,128170.55366543814,76514.27089640878,0.0,1,0,1843587.2254675305,1556367.3032068112,287219.9222607194,0.04,128038247.68377192,0,0.0,0.0,0,396257.2972577011,2225381.3654817357
68,68,12415.597551499519,10800.0,6300.0,128256.28124484835,74572.86262209316,0.0,1,0,1846476.471745143,1825930.224884088,20546.246861054875,0.04,128003623.740528,0,0.0,0.0,0,380962.37118637166,2117226.6378378524
69,69,12095.076612339371,10800.0,6300.0,128373.09630716323,72918.9596491419,0.0,1,0,1849285.2975689596,1760150.5019992022,89134.79556975735,0.04,127970684.43019502,0,0.0,0.0,0,416503.0221338894,2747626.689412335
70,70,11845.429037179183,10800.0,6300.0,128474.6197707243,70850.50615683637,0.0,2,0,1852016.0560378763,1308955.2919494912,543060.7640883852,0.04,127939844.32693075,0,0.0,0.0,0,417317.9371072074,2688317.996243568
71,71,11666.007049978603,10800.0,6300.0,128573.04274328286,69798.18749334157,0.0,2,0,1854657.1242135288,908777.1873983828,945879.9368151465,0.04,127910087.31956296,0,0.0,0.0,0,344716.08186735684,1904150.9328077822
72,72,11562.418127674586,10800.0,6300.0,128677.84366340254,69058.68370047149,0.0,1,0,1857208.879473315,812099.6779293861,1045109.2015439286,0.04,127881100.61689582,0,0.0,0.0,0,383684.98461907887,2734165.754949424
73,73,11524.263556431742,10800.0,6300.0,128774.01015908035,69868.22069190179,0.0,1,0,1859663.6860083712,784289.5317722077,1075374.1542361635,0.04,127851335.20183805,0,0.0,0.0,0,483952.3401311634,5239918.544495152
74,74,11545.954590550995,10800.0,6300.0,128872.91049955557,69887.6410657077,0.0,2,0,1862034.526942617,730273.8208889625,1131760.7060536547,0.04,127821581.21471849,0,0.0,0.0,0,393242.04924848484,2754087.0151140494
75,75,11850.920999725524,12600.0,6300.0,128972.67035111434,57092.5049334375,0.0,4,0,1864328.2809042598,1833541.4388667853,30786.84203747467,0.04,127804653.23577271,0,0.0,0.0,0,353859.48821371957,2063676.6621361182
76,76,12237.265076325015,12600.0,6300.0,129059.03836170613,56514.90566087926,0.0,6,0,1866256.1482939073,1843641.524361764,22614.623932143295,0.04,127788333.7518887,0,0.0,0.0,0,316451.03147677344,1980793.7183335414
77,77,12693.150122462224,12600.0,6300.0,129166.7722253954,57309.84857044004,0.0,6,0,1868078.1033808268,1755692.0505986207,112386.05278220607,0.04,127771250.24465036,0,0.0,0.0,0,318463.7324993013,1868266.4265306469
78,78,13096.69887307253,11700.0,6300.0,129260.31886335627,59545.83500885838,0.0,4,0,1869809.2580685872,1716699.771268611,153109.48679997612,0.04,127751961.69431308,0,0.0,0.0,0,330818.70564435126,2143692.6760901413
79,79,13449.357157762794,11700.0,6300.0,129340.11034207276,73642.98892857405,0.0,2,0,1871607.0793286439,725463.6396553302,1146143.439673313,0.04,127718606.95719814,0,0.0,0.0,0,367939.6228278883,2756602.321488794
80,80,13720.721142347691,11700.0,6300.0,129431.28440388376,77770.36903073222,0.0,2,0,1873469.8113595983,647555.3679495379,1225914.443410061,0.04,127681155.83094397,0,0.0,0.0,0,491747.38478854083,5716787.044384789
81,81,13912.493623467812,11700.0,6300.0,129518.12367166285,79049.73300645754,0.0,2,0,1875436.9557264522,761313.9617492883,1114122.9939771635,0.04,127642456.35551623,0,0.0,0.0,0,393400.864768183,3033401.916625883
82,82,13916.033720944015,10800.0,6300.0,129669.37347787604,79511.40525433136,0.0,1,0,1877506.5525150725,1710758.905382166,166747.6471329072,0.04,127603326.24650027,0,0.0,0.0,0,398478.4267933027,2447800.503948359
83,83,13767.47200659402,10800.0,6300.0,129761.86730205966,81901.18870049783,0.0,1,0,1879819.8674392665,1775695.3930781407,104124.47436112571,0.04,127561837.41657373,0,0.0,0.0,0,446450.33377796307,3107086.6647874685
84,84,13503.439015494694,10800.0,6300.0,129856.32186340699,79518.87245048523,0.0,2,0,1882330.8382788121,1812470.8470978772,69859.99118093534,0.04,127522761.98932701,0,0.0,0.0,0,391325.1326492155,1835083.8039893922
85,85,13380.155810643648,12600.0,6300.0,129962.05367205123,75080.8911728369,0.0,4,0,1884992.6519924726,1668028.318850931,216964.33314154207,0.04,127488155.65370043,0,0.0,0.0,0,465516.24445998966,3288694.294974348
86,86,13194.0102615342,12600.0,6300.0,130055.07209231507,74388.27728900706,0.0,4,0,1887471.9343757478,1829751.402611338,57720.53176440957,0.04,127454273.06623115,0,0.0,0.0,0,432198.3958098651,2475577.953622348
87,87,13030.357538577171,12600.0,6300.0,130147.11453947097,74086.73593834232,0.0,4,0,1890033.7259293308,1798640.6960945653,91393.02983476601,0.04,127420723.17833547,0,0.0,0.0,0,420690.65573295695,3223947.564742791
88,88,12955.633556950348,12600.0,6300.0,130264.72821235869,65066.08889080803,0.0,3,0,1892566.7741969244,1688792.5227411212,203774.25145580326,0.04,127396225.11967814,0,0.0,0.0,0,382696.6250240388,2894144.2469508853
89,89,12959.38986141465,12600.0,6300.0,130368.09767585297,66660.21980784775,0.0,3,0,1894983.9428658776,1077002.2056557694,817981.737210108,0.04,127370164.13628086,0,0.0,0.0,0,371367.120962462,2263540.5759995505
90,90,13026.833914254788,12600.0,6300.0,130465.5295020846,68636.2984317491,0.0,3,0,1897298.4596838532,725907.1127904844,1171391.3468933695,0.04,127342158.30444154,0,0.0,0.0,0,325768.1461283188,1702019.1530710445
91,91,13164.237903738662,12600.0,6300.0,130561.29111721624,69175.95327681783,0.0,3,0,1899529.365275127,897423.0480249237,1002106.3172502029,0.04,127313644.07196224,0,0.0,0.0,0,491007.1674816064,5239806.771968016
92,92,13394.696899300183,12600.0,6300.0,130669.97247815685,62390.3203971198,0.0,3,0,1901668.1409391793,870269.6816300851,1031398.4593090949,0.04,127291946.75060938,0,0.0,0.0,0,354449.01456265914,1985824.7563384676
93,93,13679.206572167881,12600.0,6300.0,130766.19926543217,63884.96168637875,0.0,2,0,1903684.1442459568,1896000.4345906312,7683.709655325747,0.04,127268786.09027423,0,0.0,0.0,0,355220.25239661307,1628802.444542596
94,94,13948.91853989431,12600.0,6300.0,130869.17317391222,73714.33224129952,0.0,2,0,1905628.3958639202,1826862.5111651209,78765.88469879929,0.04,127235827.38576981,0,0.0,0.0,0,419098.0276252967,2461436.498818014
95,95,14100.088395436092,11700.0,6300.0,130956.06297785307,73373.04426488177,0.0,3,0,1907591.4026869885,1658401.386111431,249190.01657555747,0.04,127203241.31972468,0,0.0,0.0,0,518969.22887837427,4538677.535098591
96,96,14189.941837872582,11700.0,6300.0,131032.02650995641,73007.83942768868,0.0,3,0,1909709.9548413325,851358.3540298388,1058351.6008114945,0.04,127171051.83311538,0,0.0,0.0,0,399064.80062437145,2279017.3680370357
97,97,14193.909589496474,11700.0,6300.0,131161.0552611013,79398.34681256519,0.0,4,0,1911908.983481301,1783964.221762923,127944.76171837759,0.04,127132503.23785414,0,0.0,0.0,0,413944.4450452772,2526513.786032323
98,98,14137.775465537492,11700.0,6300.0,131262.10850105574,78853.71677794408,0.0,4,0,1914221.2066977033,1798326.2818503352,115894.9248473678,0.04,127094530.69551332,0,0.0,0.0,0,387970.28766015265,2057190.8979577234
99,99,14026.009606888818,11700.0,6300.0,131345.0437694272,79949.27513365533,0.0,3,0,1916612.9235738562,1753862.1788114568,162750.7447623997,0.04,127055494.04187407,0,0.0,0.0,0,438833.7670479625,3852334.002455534
100,100,13828.422877886318,11700.0,6300.0,131464.93081142858,79781.27844231325,0.0,2,0,1919078.5230509175,856059.7812788279,1063018.7417720892,0.04,127016656.85617346,0,0.0,0.0,0,362680.42031348374,1875501.1986354734
101,101,13587.874122478157,11700.0,6300.0,131569.41874584495,76225.90589461301,0.0,2,0,1921658.3679796741,1860077.700420096,61580.66755957845,0.04,126981406.53847648,0,0.0,0.0,0,373733.1291695129,1628558.659667848
102,102,13480.841505607092,12600.0,6300.0,131667.5936362105,73297.44038857987,0.0,3,0,1924296.0245525185,1807584.1537974386,116711.87075507946,0.04,126949116.20596878,0,0.0,0.0,0,395102.00193979987,2046830.3016352586
103,103,13394.622490621676,12600.0,6300.0,131772.61709288953,72419.14952554363,0.0,3,0,1926756.8786114866,906295.6894127195,1020461.1891987672,0.04,126917735.70825325,0,0.0,0.0,0,411580.61430537957,2762857.4728158857
104,104,13328.61758543801,12600.0,6300.0,131870.34565598075,71740.37359182967,0.0,4,0,1929190.3647010247,738386.0638352114,1190804.3008658146,0.04,126887065.55466513,0,0.0,0.0,0,512277.0313333178,5258850.787758741
105,105,13325.70272065376,12600.0,6300.0,131978.2313456873,69913.47594652738,0.0,5,0,1931597.1707806995,680883.9919522137,1250713.1788284858,0.04,126858253.89119926,0,0.0,0.0,0,381999.65316963434,1799392.880564982
106,106,13477.262217878048,12600.0,6300.0,132077.50680122327,52503.186480228025,0.0,4,0,1933919.9090028252,1830277.0213341354,103642.88766868983,0.04,126846884.1339785,0,0.0,0.0,0,358640.4357420895,2144316.433966983
107,107,13757.918335901672,12600.0,6300.0,132186.8122911064,57111.45745915971,0.0,4,0,1936036.0661739483,1899333.9606540632,36702.10551988529,0.04,126830937.74687825,0,0.0,0.0,0,348603.33820400137,1710486.7706403886
108,108,14139.08779362826,12600.0,6300.0,132287.53002480097,61353.47683347375,0.0,4,0,1937979.01689273,1770506.5177857794,167472.4991069506,0.04,126810781.00584242,0,0.0,0.0,0,353839.302242767,1814763.3004910208
109,109,14682.389749297694,12600.0,6300.0,132371.43559837402,49511.38703326757,0.0,3,0,1939786.655267926,789811.2900256941,1149975.3652422314,0.04,126802498.04440357,0,0.0,0.0,0,344176.75122672645,2235385.658069802
110,110,15356.337536100278,12600.0,6300.0,132460.07207129846,52081.719278731114,0.0,3,0,1941376.22682111,824069.5036660304,1117306.7231550794,0.04,126791676.46489277,0,0.0,0.0,0,465455.9033658468,4929730.999863443
111,111,16148.244178657216,12600.0,6300.0,132594.81615858906,54025.37543116138,0.0,4,0,1942789.7199153565,872421.7485340777,1070367.9713812792,0.04,126778942.9677986,0,0.0,0.0,0,376528.29077447864,2517869.521191045
112,112,17061.58819307949,12600.0,6300.0,132675.04590736103,54237.83901136289,0.0,3,0,1944044.0930996044,1899881.2181341825,44162.87496542187,0.04,126766028.77010758,0,0.0,0.0,0,340129.0715809832,1814778.0550175414
113,113,17898.417996177363,12600.0,6300.0,132782.17236686393,73264.80956087584,0.0,4,0,1945134.7551006828,1888401.1778874365,56733.5772132463,0.04,126734119.38928345,0,0.0,0.0,0,364690.27317362995,2166361.2074191077
114,114,18496.126492150124,12600.0,6300.0,132863.55249880438,71877.28296908592,0.0,6,0,1946326.7815593544,1860213.2789712967,86113.50258805745,0.04,126703629.34691936,0,0.0,0.0,0,349038.7061301157,2001268.3610687456
115,115,18691.56586796404,12600.0,6300.0,132987.11186462195,94993.92920226043,0.0,5,0,1947837.7667719144,1807935.2568229637,139902.50994895032,0.04,126650054.494661,0,0.0,0.0,0,399438.8873622946,2225165.9217772936
116,116,18408.890974798214,11700.0,6300.0,133084.55836173522,98384.67669042607,0.0,4,0,1949886.4618374493,1133455.987887026,816430.4739504241,0.04,126593120.75574292,0,0.0,0.0,0,409073.6589623731,2295257.922422278
117,117,17768.529621738027,11700.0,6300.0,133188.2324026204,99705.34186752241,0.0,4,0,1952576.0414156592,872856.539669934,1079719.5017457253,0.04,126534898.23698449,0,0.0,0.0,0,494409.7808965127,3309618.389814409
118,118,16900.87839257791,11700.0,6300.0,133284.69962953855,97874.49701830547,0.0,3,0,1955747.686376146,764056.9309574678,1191690.7554186787,0.04,126478538.47293921,0,0.0,0.0,0,425045.5646896914,1890176.4967932105
119,119,15914.196749264225,11700.0,6300.0,133387.12868435716,94858.25456457913,0.0,1,0,1959228.7689966513,1879519.2445042632,79709.52449238798,0.04,126425226.88575763,0,0.0,0.0,0,467377.6924821227,3051038.002909265
