,Step,Global_Price,Marginal_Cost,Cheapest_Active_Cost,Total_Processor_Inventory,Total_Mine_Output,Total_Recycled_Supply,Total_Processor_Throughput,Available_EOL_Pool,Total_Mineral_In_System,Cumulative_Processor_Yield_Loss,Cumulative_Recovery_Loss,Lost_In_Transit_Mineral,Cumulative_Reserve_Replacement,Mass_Balance_Discrepancy,Disrupted_Mines_Count,Disrupted_Processors_Count,Mothballed_Mines_Count,Total_Consumer_Demand_Units,Fulfilled_Demand_Units,Unfulfilled_Demand_Units,Avg_Manufacturer_Intensity,Total_Reserves,Embargoed_Mines_Count,Total_Embargoed_Production,Total_Domestic_Stockpile,Closed_Chokepoints_Count,Total_In_Transit_Tons,Total_Product_Units_In_Transit
13,13,22593.197285589453,12600.0,6300.0,122970.535287127,68342.93770644329,0.0,61482.999698436135,0.0,131128677.90428229,155373.4814546538,0.0,0.0,596897.5395833221,-5.066394805908203e-07,3,0,0,1707159.9000594686,1315528.8869249956,391631.0131344755,0.04,129443102.46041667,0,0,0,0,353223.3360458545,2020469.1423579466
14,14,22259.802316963185,12600.0,6300.0,123065.12800657873,68320.50313096838,0.0,61532.53641048931,0.0,131146267.7133744,171943.92392818298,0.0,0.0,631057.7911488066,-6.705522537231445e-07,2,0,0,1709655.6680985217,1320730.4116686499,388925.2564298699,0.04,129408942.20885119,0,0,0,0,397637.03068203235,2296128.2033893755
15,15,21382.77999890452,9900.0,6300.0,123159.79348966067,88650.80314697324,0.0,60783.30127195587,0.0,131174221.38045658,188315.6584196129,0.0,0.0,675383.1927222927,-7.897615432739258e-07,2,0,0,1712350.5984503033,1281501.8434490731,430848.755001231,0.04,129364616.80727771,0,0,0,0,422976.27113075514,2376373.6583671775
16,16,20736.854485588556,10800.0,6300.0,123254.53179234505,96262.25219646281,0.0,58676.896664877844,0.0,131206454.29079929,204213.87417505565,0.0,0.0,723514.3188205241,-7.152557373046875e-07,2,0,0,1715685.7261017126,1313895.036917745,401790.689183967,0.04,129316485.68117948,0,0,0,0,436665.07563433074,2353022.49418878
17,17,20127.14338164022,10800.0,6300.0,123349.19309524645,94978.85705623287,0.0,58415.49495191016,0.0,131238096.50920515,220061.08429704787,0.0,0.0,771003.7473486407,-4.470348358154297e-07,4,0,0,1718752.6885237843,1215775.142050406,502977.5464733768,0.04,129268996.25265136,0,0,0,0,404397.9594430014,1985683.5058326933
18,18,19896.109137859716,12600.0,6300.0,123441.97722028653,83072.73948101647,0.0,55257.760743047504,0.0,131264482.39721335,235211.5660296449,0.0,0.0,812540.117089149,-7.301568984985352e-07,6,0,0,1721779.7264509615,1436570.323487827,285209.40296313376,0.04,129227459.88291085,0,0,0,0,379620.8107027963,2271334.0535418605
19,19,19699.72395585647,12600.0,6300.0,123539.18417837861,82963.57959024436,0.0,60429.98972844591,0.0,131289651.76500787,251523.98803018962,0.0,0.0,854021.9068842712,-6.854534149169922e-07,4,0,0,1724361.1198597837,1294659.0987442625,429702.02111552266,0.04,129185978.09311573,0,0,0,0,376231.33555736253,2293240.7492161617
20,20,19551.149425376312,12600.0,6300.0,123632.7374998068,82962.95873568885,0.0,57069.661994992486,0.0,131315487.32775867,267169.90464706754,0.0,0.0,895503.3862521157,-5.066394805908203e-07,3,0,0,1726902.2737545464,1254291.7913438703,472610.48241067585,0.04,129144496.61374788,0,0,0,0,369414.8649003938,2305359.4022590853
21,21,19497.054906977784,12600.0,6300.0,123718.06883088012,84561.71220858161,0.0,54639.18961816002,0.0,131342650.72918056,282287.35932960274,0.0,0.0,937784.2423564066,-6.407499313354492e-07,3,0,0,1729387.355787548,1190145.7267997926,539241.6289877548,0.04,129102215.7576436,0,0,0,0,360074.2000546263,2237201.554751165
22,22,19162.035750845505,10800.0,6300.0,123824.49395996347,83505.63261900873,0.0,61206.02842062738,0.0,131367964.98465009,298725.920169592,0.0,0.0,979537.0586659107,-6.556510925292969e-07,3,0,0,1731760.6023234683,1336664.1264250744,395096.4758983922,0.04,129060462.94133408,0,0,0,0,354522.5039397368,2037382.4972606078
23,23,18886.321320870957,10800.0,6300.0,123917.18390680283,94832.4377207372,0.0,59469.407216724634,0.0,131399310.95268825,314796.17099193914,0.0,0.0,1026953.2775262793,-8.046627044677734e-07,3,0,0,1734468.6133951922,1166476.9465822498,567991.6668129413,0.04,129013046.72247371,0,0,0,0,353953.90831700864,1952244.4487385913
24,24,18636.69654965452,10800.0,6300.0,124015.06645037167,93565.15596993573,0.0,59886.488913721965,0.0,131429879.1100736,331010.5915914124,0.0,0.0,1073735.8555112465,-6.556510925292969e-07,3,0,0,1737107.1305098387,1154152.0622848892,582955.0682249493,0.04,128966264.14448875,0,0,0,0,360343.75271395553,2081654.0629823273
25,25,18386.355828017364,10800.0,6300.0,124110.46265533351,93932.11924395892,0.0,62025.50426918667,0.0,131460141.27721044,347714.484076643,0.0,0.0,1120701.9151332257,-7.599592208862305e-07,5,0,0,1739715.4827255108,1164373.7786567148,575341.7040687953,0.04,128919298.08486676,0,0,0,0,373369.630080159,2385935.3687435486
26,26,18127.7596972528,10800.0,6300.0,124205.9322419915,93671.61118894459,0.0,59722.59113261918,0.0,131490784.14159206,363907.4252893137,0.0,0.0,1167537.7207276977,-5.662441253662109e-07,5,0,0,1742325.6093415373,1309965.1499549511,432360.4593865875,0.04,128872462.27927229,0,0,0,0,376891.81283625175,2551841.456020056
27,27,17918.02646863711,10800.0,6300.0,124298.7566856257,92572.72990554356,0.0,59027.85152655447,0.0,131520971.10516435,380006.8266698937,0.0,0.0,1213824.0856804692,-6.556510925292969e-07,4,0,0,1744946.5605646796,1251743.060400895,493203.5001637839,0.04,128826175.91431952,0,0,0,0,362153.6123155231,2226163.2533209347
28,28,17711.617705466742,10800.0,6300.0,124397.091786229,91537.99030244727,0.0,59885.524279530626,0.0,131550478.96549095,396267.9614943776,0.0,0.0,1259593.0808316926,-5.21540641784668e-07,4,0,0,1747509.7454450692,1263209.4822209831,484300.26322408876,0.04,128780406.9191683,0,0,0,0,376688.20564037416,2458687.6418987405
29,29,17525.136026500688,10800.0,6300.0,124492.78185683383,91093.00709324896,0.0,55645.80834883048,0.0,131580667.61969046,411625.8108414636,0.0,0.0,1305139.5843783175,-5.066394805908203e-07,4,0,0,1750069.6836187632,1361407.820865309,388661.8627534553,0.04,128734860.41562167,0,0,0,0,369534.89540059626,2555637.515838482
30,30,17362.364930836167,10800.0,6300.0,124588.54553518523,91423.98317905885,0.0,61547.62938387679,0.0,131609846.64459284,428158.77752843406,0.0,0.0,1350851.575967847,-3.129243850708008e-07,2,0,0,1752606.337517032,1360037.941408656,392568.3961083768,0.04,128689148.42403214,0,0,0,0,378344.2860657873,2764636.587611533
31,31,17487.742741046695,12600.0,6300.0,124682.7164049835,82168.49349500197,0.0,59834.90617192666,0.0,131634761.46868087,444328.2001881826,0.0,0.0,1391935.8227153476,-6.109476089477539e-07,3,0,0,1755115.0209239107,1365762.6656142948,389352.3553096132,0.04,128648064.17728464,0,0,0,0,398459.57396458345,3170886.1640981487
32,32,17474.300005333615,11700.0,6300.0,124780.29394165687,82410.85552765586,0.0,60258.45567341095,0.0,131659652.41461298,460642.6820200221,0.0,0.0,1433141.250479176,-7.152557373046875e-07,4,0,0,1757275.8338923135,1468399.7100379302,288876.12385438225,0.04,128606858.74952081,0,0,0,0,392833.8360401813,2915021.4354216536
33,33,17466.570890544175,11700.0,6300.0,124876.27878315044,77300.25110409655,0.0,62227.22190701111,0.0,131681555.72095555,477389.50122968486,0.0,0.0,1471791.3760312242,-9.08970832824707e-07,5,0,0,1759604.3121155635,1591167.4565396453,168436.8555759177,0.04,128568208.62396877,0,0,0,0,384827.855193527,2601550.6086662244
34,34,17448.334809054526,11700.0,6300.0,124972.3374591375,70735.53021347312,0.0,61631.25646497917,0.0,131700292.21682791,494020.7704639991,0.0,0.0,1507159.1411379604,-8.493661880493164e-07,7,0,0,1761925.907527841,1468847.8958636804,293078.01166416076,0.04,128532840.85886203,0,0,0,0,412644.4924830279,2905578.809904008
35,35,17587.45923776999,12600.0,6300.0,125066.64645574149,70141.45351578284,0.0,56868.05496258375,0.0,131719667.26419096,509716.44985885744,0.0,0.0,1542229.867895852,-8.493661880493164e-07,6,0,0,1764260.2809312074,1485448.336167002,278811.94476420677,0.04,128497770.13210413,0,0,0,0,423458.23876807827,2610129.2027298035
36,36,17729.16595576594,12600.0,6300.0,125159.96202715297,80296.21539879676,0.0,58851.94694013693,0.0,131743649.33424422,525882.4875049199,0.0,0.0,1582377.97559525,-7.748603820800781e-07,6,0,0,1766403.477294828,1580736.426050326,185667.05124450295,0.04,128457622.02440473,0,0,0,0,446603.23094556964,2921999.781531864
37,37,17843.99324289075,12600.0,6300.0,125259.28288309457,83898.57871057338,0.0,57738.493578492904,0.0,131769789.97805916,541691.1330454366,0.0,0.0,1624327.264950537,-9.387731552124023e-07,6,0,0,1768543.129266237,1574973.6707083918,193569.4585578458,0.04,128415672.73504944,0,0,0,0,439680.60570669034,2643048.7371452106
38,38,18010.943868276056,12600.0,6300.0,125350.45746152758,84402.95279076495,0.0,55491.68063599125,0.0,131796683.65431046,556998.9331895184,0.0,0.0,1666528.7413459197,-9.5367431640625e-07,4,0,0,1770715.103636368,1611489.7907515885,159225.31288477956,0.04,128373471.25865406,0,0,0,0,415053.1928470891,2426210.957292373
39,39,18148.61199187224,12600.0,6300.0,125453.7403458562,86307.95383864356,0.0,61883.28626455702,0.0,131823181.5939009,573654.970518387,0.0,0.0,1709682.7182652417,-9.387731552124023e-07,5,0,0,1772823.1975395475,1616852.6705045647,155970.52703498252,0.04,128330317.28173473,0,0,0,0,408026.31256921776,2497243.3053628546
40,40,18285.74830079139,12600.0,6300.0,125548.62619728148,64777.595361092375,0.0,59571.5379200474,0.0,131839389.72813131,589835.6339684937,0.0,0.0,1742071.5159457885,-8.940696716308594e-07,6,0,0,1774966.550922203,1607088.3412942397,167878.20962796308,0.04,128297928.4840542,0,0,0,0,367247.186942153,2262206.6123804925
41,41,18429.21927821244,12600.0,6300.0,125645.90433153963,65901.13293186463,0.0,60842.50572012168,0.0,131855845.83925927,606330.0893068373,0.0,0.0,1775022.0824117207,-1.2665987014770508e-06,6,0,0,1777110.155105981,1646220.8415843793,130889.31352160271,0.04,128264977.91758826,0,0,0,0,382368.5067881762,2219746.6003655866
42,42,18552.957712387823,12600.0,6300.0,125743.47173347324,65352.52551180481,0.0,62858.06924815875,0.0,131871594.69250147,623257.4988204131,0.0,0.0,1807698.3451676231,-1.1473894119262695e-06,6,0,0,1779245.615010109,1630517.0016379748,148728.61337213352,0.04,128232301.65483235,0,0,0,0,424578.09082170454,2305548.954081695
43,43,18636.087367878023,12600.0,6300.0,125838.51555996406,67652.89787763821,0.0,60397.4368993195,0.0,131889013.0907589,639665.5495017004,0.0,0.0,1841524.7941064422,-1.0579824447631836e-06,6,0,0,1781404.8187589068,1604733.9920300106,176670.8267288957,0.04,128198475.20589353,0,0,0,0,456045.9348451144,2293459.463114325
44,44,18706.504308859592,12600.0,6300.0,125936.07951571525,67229.68408460861,0.0,59913.828788692146,0.0,131906294.22119956,655999.2611032713,0.0,0.0,1875139.6361487464,-9.685754776000977e-07,6,0,0,1783613.4328069375,1541911.8817813396,241701.55102559796,0.04,128164860.36385122,0,0,0,0,474243.3130529396,2359227.745973725
45,45,18789.557021130728,12600.0,6300.0,126029.43126667719,88450.84276937076,0.0,56339.73118586254,0.0,131934937.9603656,671580.9433220216,0.0,0.0,1919365.0575334318,-1.0728836059570312e-06,5,0,0,1785837.3970232394,1420989.3755216568,364848.0215015828,0.04,128120634.94246654,0,0,0,0,490588.85918231163,2928157.7399778324
46,46,18825.027201634686,12600.0,6300.0,126128.52255346772,89389.6582522766,0.0,60106.12438600602,0.0,131963439.11368018,687774.6191333615,0.0,0.0,1964059.8866595698,-8.791685104370117e-07,4,0,0,1788045.6240051494,1426729.3991623963,361316.2248427552,0.04,128075940.1133404,0,0,0,0,462557.46143598825,3012342.9540677415
47,47,18584.90078650885,10800.0,6300.0,126226.92485016721,89526.86023559867,0.0,60779.72453475846,0.0,131991700.47146346,704276.6914679972,0.0,0.0,2008823.3167773695,-9.834766387939453e-07,2,0,0,1790312.1286391462,1495088.7690725748,295223.3595665712,0.04,128031176.68322259,0,0,0,0,459577.2900787215,2854696.431589028
48,48,18402.204795976242,10800.0,6300.0,126319.2642668146,94854.3796986348,0.0,56962.10445952015,0.0,132023493.14745237,719911.20532817,0.0,0.0,2056250.5066266863,-7.450580596923828e-07,2,0,0,1792918.0196962473,1516852.1902256848,276065.8294705625,0.04,127983749.49337329,0,0,0,0,405714.6989329236,2592754.9128871756
49,49,18238.44859854559,10800.0,6300.0,126422.1164634659,95239.00164457293,0.0,61547.78703614432,0.0,132054517.78325155,736506.0703513821,0.0,0.0,2103870.007448972,-8.493661880493164e-07,2,0,0,1795453.91316843,1484837.049590581,310616.86357784964,0.04,127936129.992551,0,0,0,0,393188.62285451853,2761689.2138501513
50,50,18129.45846203598,10800.0,6300.0,126514.9676494675,95067.31229730372,0.0,59567.332988046815,0.0,132085871.45471676,752686.0550347358,0.0,0.0,2151403.663597624,-7.599592208862305e-07,2,0,0,1797967.0451619695,1471080.4694932727,326886.5756686963,0.04,127888596.33640234,0,0,0,0,371555.47027436056,2754565.6127990517
51,51,18047.76450653083,10800.0,6300.0,126614.68684329186,94979.33160281033,0.0,59359.187803277746,0.0,132117151.92011233,768895.2554405491,0.0,0.0,2198893.3293990283,-7.301568984985352e-07,2,0,0,1800412.95768833,1405719.2338356501,394693.72385267826,0.04,127841106.67060094,0,0,0,0,387022.5227062318,2955238.935992533
52,52,18127.16804150648,11700.0,6300.0,126711.46690135471,92733.10493918153,0.0,59694.4979950705,0.0,132147269.06385058,785144.6641718004,0.0,0.0,2245259.8818686185,-6.556510925292969e-07,2,0,0,1802825.4038700634,1394940.6108117965,407884.793058268,0.04,127794740.11813135,0,0,0,0,392083.95573563076,3098985.944937792
53,53,18024.519944047654,10800.0,6300.0,126811.55665717881,92254.03960142122,0.0,60072.67160305585,0.0,132177064.31424825,801476.4335747145,0.0,0.0,2291386.9016693286,-5.364418029785156e-07,3,0,0,1805038.169760408,1459092.2298101103,345945.93995029747,0.04,127748613.09833063,0,0,0,0,409951.87657805625,3349437.1009378363
54,54,18084.425594898108,11700.0,6300.0,126903.86118527409,93147.4048270296,0.0,59939.94765784587,0.0,132207325.52170618,817788.928530179,0.0,0.0,2337960.6040828433,-4.023313522338867e-07,4,0,0,1807476.9216451847,1526237.3444841364,281239.57716104697,0.04,127702039.39591712,0,0,0,0,388727.61634548573,2845799.2321247607
55,55,17985.648010076093,10800.0,6300.0,127006.72639615241,92334.71888931586,0.0,62303.39301572644,0.0,132236603.90244775,834677.9072333812,0.0,0.0,2384127.963527501,-5.21540641784668e-07,5,0,0,1809713.7290448078,1521952.9790108972,287760.75003391167,0.04,127655872.03647245,0,0,0,0,383187.8218748291,2618916.179917194
56,56,17865.528507678104,10800.0,6300.0,127104.42387799564,94472.12670072082,0.0,61016.274426400785,0.0,132267285.11725959,851232.7557720698,0.0,0.0,2431364.026877862,-6.854534149169922e-07,5,0,0,1812148.0611984825,1577721.2406179365,234426.82058054698,0.04,127608635.9731221,0,0,0,0,388188.010122739,2760199.0256245476
57,57,17756.94253382191,10800.0,6300.0,127202.19651174798,94128.1399374359,0.0,62316.58713414069,0.0,132297566.27044094,868015.6725595226,0.0,0.0,2478428.096846579,-7.748603820800781e-07,4,0,0,1814609.3604291622,1545049.5561182138,269559.8043109492,0.04,127561571.90315337,0,0,0,0,402141.85706262366,3109024.823225174
58,58,17655.825523359206,10800.0,6300.0,127300.04435521856,94685.9207453025,0.0,60641.61312284585,0.0,132328504.36345911,884420.5399140945,0.0,0.0,2525771.05721923,-8.642673492431641e-07,2,0,0,1817056.6575034072,1222431.0025880637,594625.654915342,0.04,127514228.94278073,0,0,0,0,388852.3496674578,2834274.668053086
59,59,17548.08524388295,10800.0,6300.0,127397.96746626103,96115.0052234209,0.0,61910.479755068474,0.0,132359762.49464913,901219.911335634,0.0,0.0,2573828.559830941,-7.152557373046875e-07,3,0,0,1819494.976662251,1474372.9338095216,345122.0428527291,0.04,127466171.44016902,0,0,0,0,381680.5450998534,2712124.780423532
60,60,17451.75678078157,10800.0,6300.0,127495.03642029005,95805.2460126219,0.0,60329.78781454086,0.0,132391266.62454668,917618.4044444462,0.0,0.0,2621731.1828372516,-7.599592208862305e-07,2,0,0,1821941.940135399,1546425.1645682734,275516.7755671239,0.04,127418268.81716272,0,0,0,0,395533.632991477,3001992.967690366
61,61,17366.164609003357,10800.0,6300.0,127593.10952522875,94787.19373832486,0.0,60650.45072802862,0.0,132422256.24733016,934022.3785302045,0.0,0.0,2669124.779706414,-8.344650268554688e-07,4,0,0,1824374.9468848011,1191742.308157036,632632.638727765,0.04,127370875.22029355,0,0,0,0,383928.869028306,2720861.6669131005
62,62,17280.05449386762,10800.0,6300.0,127692.18898402392,94575.41027324917,0.0,61661.01691223584,0.0,132452787.42115018,950778.9098466581,0.0,0.0,2716412.4848430376,-7.003545761108398e-07,2,0,0,1826794.7847071632,1613949.1411101036,212845.64359705788,0.04,127323587.51515692,0,0,0,0,380054.1800641426,2662425.48028401
63,63,17205.32283974946,10800.0,6300.0,127790.41374478092,93933.9071807973,0.0,62687.00068816199,0.0,132482761.49596465,967771.7886224891,0.0,0.0,2763379.438433437,-5.811452865600586e-07,3,0,0,1829215.562214252,1542434.0436211212,286781.51859313215,0.04,127276620.56156653,0,0,0,0,381294.0057916948,2488361.7199671236
64,64,17407.810742231166,12600.0,6300.0,127887.47093540448,71726.20381570149,0.0,61307.54535225218,0.0,132501999.0546499,984397.3318454181,0.0,0.0,2799242.5403412874,-9.238719940185547e-07,5,0,0,1831622.2872603838,1465511.495462329,366110.7917980573,0.04,127240757.45965868,0,0,0,0,379767.8447541855,2302308.666096885
65,65,17594.376615687273,12600.0,6300.0,127987.08999694078,72534.22907905212,0.0,62703.054217674944,0.0,132521379.13613063,1001284.3649042817,0.0,0.0,2835509.654880813,-9.98377799987793e-07,4,0,0,1833679.4369328194,1524901.7912045203,308777.6457282992,0.04,127204490.34511915,0,0,0,0,386523.2079472149,2156852.4280060623
66,66,17635.216177896604,11700.0,6300.0,128085.54160463072,73748.78917191748,0.0,61005.60724697085,0.0,132541747.55225368,1017790.343367084,0.0,0.0,2872384.049466771,-8.791685104370117e-07,3,0,0,1835756.134991456,1465194.0769650848,370562.0580263721,0.04,127167615.9505332,0,0,0,0,409751.416496965,2528389.019976556
67,67,17680.91266035731,11700.0,6300.0,128184.06894432662,74310.88451180681,0.0,61546.802096819265,0.0,132562164.18882906,1034529.1490473222,0.0,0.0,2909539.491722674,-5.960464477539062e-07,4,0,0,1838016.5345892021,1601424.6372058115,236591.89738339063,0.04,127130460.5082773,0,0,0,0,421216.80925247865,2664741.9307706994
68,68,17582.938096645197,10800.0,6300.0,128282.67207428384,74055.85760591058,0.0,60712.105874438,0.0,132582690.38900755,1051030.8776719682,0.0,0.0,2946567.4205256286,-7.897615432739258e-07,4,0,0,1840270.6598552207,1425890.992599563,414379.66725565924,0.04,127093432.57947434,0,0,0,0,414131.1712089287,2183447.5909340987
69,69,17491.89181420448,10800.0,6300.0,128381.35105280252,94658.03399742646,0.0,61641.860589557764,0.0,132613340.2741538,1067710.0095246583,0.0,0.0,2993896.437524342,-9.98377799987793e-07,3,0,0,1842706.7406971848,1439435.9874705223,403270.75322666345,0.04,127046103.56247562,0,0,0,0,422227.52696875174,2174034.9253851864
70,70,17426.676289649717,10800.0,6300.0,128480.10593822776,95815.84094803549,0.0,60429.520360078575,0.0,132644738.81438532,1084219.389766973,0.0,0.0,3041804.3579983586,-8.344650268554688e-07,3,0,0,1845134.3587766183,1300151.8601887457,544982.4985878753,0.04,126998195.6420016,0,0,0,0,415191.4510995314,2017747.748884771
71,71,17390.29685336739,10800.0,6300.0,128573.62498223984,93745.63790592678,0.0,60799.901410469174,0.0,132675065.51776493,1100765.5053402227,0.0,0.0,3088677.176951322,-7.152557373046875e-07,4,0,0,1847529.4494123755,1357214.0155708832,490315.433841494,0.04,126951322.82304864,0,0,0,0,411330.8392403416,2554989.553223704
72,72,17625.858026074937,12600.0,6300.0,128677.84366340254,84421.56162105364,0.0,62072.37287760669,0.0,132700477.33223774,1117564.4716778628,0.0,0.0,3130887.957761849,-6.407499313354492e-07,2,0,0,1849888.0534858042,1390685.8173426911,459202.23614311445,0.04,126909112.04223812,0,0,0,0,409427.1296014446,2673514.9936775477
73,73,17861.280307479403,12600.0,6300.0,128771.976048368,85069.82186227886,0.0,61036.658979829954,0.0,132726293.91564293,1134282.799203791,0.0,0.0,3173422.868692988,-6.258487701416016e-07,4,0,0,1851900.2785331307,1525003.9627254312,326896.31580769934,0.04,126866577.13130698,0,0,0,0,406750.0818304796,2642864.649925782
74,74,18068.81331419796,12600.0,6300.0,128875.88571746674,84971.51554978375,0.0,62371.02807630761,0.0,132751938.76701307,1151123.7056085335,0.0,0.0,3215908.6264678794,-6.109476089477539e-07,5,0,0,1853912.0494940104,1440536.402883812,413375.64661019796,0.04,126824091.37353209,0,0,0,0,403181.62157690857,2853571.2710664836
75,75,18255.439666107613,12600.0,6300.0,128973.35987894474,85782.46730441299,0.0,62381.17389191868,0.0,132778019.76230542,1167933.943968268,0.0,0.0,3258799.860120086,-4.917383193969727e-07,5,0,0,1855958.7790027126,1551540.9076733866,304417.871329327,0.04,126781200.13987987,0,0,0,0,394353.47306026844,2435145.4131739656
76,76,18130.487254677017,10800.0,6300.0,129074.23256879879,85533.20506990646,0.0,62684.44105616719,0.0,132803832.60663523,1184887.702173576,0.0,0.0,3301566.462655039,-6.556510925292969e-07,3,0,0,1858031.6443693028,1494004.6311673343,364027.0132019678,0.04,126738433.53734492,0,0,0,0,410542.95338741713,2583904.648897622
77,77,17844.883039596378,9900.0,6300.0,129173.52044000561,97918.22402893206,0.0,64206.17716222508,0.0,132835512.0770402,1202167.343783262,0.0,0.0,3350525.5746695055,-8.344650268554688e-07,2,0,0,1860502.4464464295,1595663.3080047674,264839.13844166184,0.04,126689474.42533045,0,0,0,0,426950.79518464,2855281.8408191344
78,78,17758.06462911367,10800.0,6300.0,129272.8846864979,99369.14498076045,0.0,59620.850490417426,0.0,132868839.93357567,1218524.0597379496,0.0,0.0,3400210.147159885,-6.258487701416016e-07,3,0,0,1863179.5041455356,1632439.9854818233,230739.51866371185,0.04,126639789.85284007,0,0,0,0,424680.34706725087,2859210.43155942
