,Step,Global_Price,Marginal_Cost,Cheapest_Active_Cost,Total_Processor_Inventory,Total_Mine_Output,Total_Recycled_Supply,Disrupted_Mines_Count,Mothballed_Mines_Count,Total_Consumer_Demand_Units,Fulfilled_Demand_Units,Unfulfilled_Demand_Units,Avg_Manufacturer_Intensity,Total_Reserves,Embargoed_Mines_Count,Total_Embargoed_Production,Total_Domestic_Stockpile,Closed_Chokepoints_Count,Total_In_Transit_Tons,Total_Product_Units_In_Transit
83,83,8557840.42148132,17000000.0,10500000.0,7.387598900112388,86.66856506328965,0.0,1,4,1774982.0235637662,389942.13819285744,1385039.8853709083,2.9999999999999992e-06,34510.52480442859,0,0,0,0,9.25842178676301,1476723.7211418503
84,84,8435922.890896188,16500000.0,10500000.0,7.3890195922085615,87.74444953520744,0.0,1,5,1777048.4346016138,266063.0724804952,1510985.362121119,2.9999999999999992e-06,34509.66470690993,0,0,0,0,9.671696908830413,1013762.8725885948
85,85,8327682.847997894,16500000.0,10500000.0,7.3904292648427425,87.6684602542422,0.0,1,5,1779116.0396545783,530276.3259721235,1248839.7136824543,2.9999999999999992e-06,34508.7392725544,0,0,0,0,9.721805466033196,1086217.8470734146
86,86,8231454.7528995415,16500000.0,10500000.0,7.391861796083506,88.27393425973288,0.0,1,5,1781182.4528674332,402174.7576534301,1379007.6952140029,2.9999999999999992e-06,34507.81366023073,0,0,0,0,9.590781793382531,948330.4779443308
87,87,8145800.539528932,16500000.0,10500000.0,7.393283215488475,89.31150021875006,0.0,2,5,1783247.8183466727,381305.9201791251,1401941.8981675478,2.9999999999999992e-06,34506.992184307615,0,0,0,0,10.537480870500328,900259.4158530792
88,88,8069474.068745821,16500000.0,10500000.0,7.3947050932188985,89.86618877159607,0.0,2,6,1785312.2606089574,263186.25266208843,1522126.0079468684,2.9999999999999992e-06,34506.22271764007,0,0,0,0,9.201135819097585,890537.2702117139
89,89,8025314.132644401,17000000.0,10500000.0,7.3961271518906715,90.61191966009294,0.0,2,6,1787375.8876348794,218063.8491669298,1569312.0384679495,2.9999999999999992e-06,34505.453102998166,0,0,0,0,8.747485786195188,1252209.4867764278
90,90,7961972.489480579,16500000.0,10500000.0,7.397549484035267,91.03615264794851,0.0,3,7,1789436.654727177,189496.8515819361,1599939.8031452412,2.9999999999999992e-06,34505.244353806374,0,0,0,0,8.7176092499189,864057.5276414523
91,91,7905392.570779675,16500000.0,10500000.0,7.398972089705272,90.80034281498584,0.0,4,7,1791499.14775243,370364.49122758856,1421134.6565248412,2.9999999999999992e-06,34504.93116980258,0,0,0,0,9.742641198804407,1086054.7477937867
92,92,7854814.497206711,16500000.0,10500000.0,7.400394968953292,90.3799566569001,0.0,4,7,1793561.0479498398,275160.2348720748,1518400.813077765,2.9999999999999992e-06,34504.61792557109,0,0,0,0,9.697366741303945,1184419.0792147378
93,93,7809570.963393863,16500000.0,10500000.0,7.401818074107734,90.86990534563758,0.0,4,7,1795622.4213889125,423889.3032807719,1371733.118108141,2.9999999999999992e-06,34504.30462110032,0,0,0,0,11.120113612341362,1379619.5150900364
94,94,7769074.640192139,16500000.0,10500000.0,7.403241548393826,91.1246356041599,0.0,2,7,1797683.3261406443,197554.44514188857,1600128.880998756,2.9999999999999992e-06,34503.99125637869,0,0,0,0,11.027731975087208,1376105.0827418885
95,95,7709048.965963577,16000000.0,10500000.0,7.404665248691593,91.93903491902333,0.0,0,8,1799743.813361898,320805.02780458407,1478938.7855573136,2.9999999999999992e-06,34503.22075329285,0,0,0,0,9.229181576103876,1179598.2625245561
96,96,7655422.486808311,16000000.0,10500000.0,7.40608922277788,92.92511972248337,0.0,0,8,1801806.0669755687,336478.97080169787,1465327.0961738704,2.9999999999999992e-06,34502.41091637607,0,0,0,0,9.40579146203219,1260249.7301060546
97,97,7607477.680602422,16000000.0,10500000.0,7.407513470705336,93.27442845203257,0.0,0,8,1803867.7562509084,359717.37402381084,1444150.3822270974,2.9999999999999992e-06,34501.60092372143,0,0,0,0,10.84279853886692,1394037.5000894608
98,98,7564584.140754142,16000000.0,10500000.0,7.40867419218935,93.64673205607843,0.0,0,8,1805928.943941778,315378.86456250376,1490550.0793792745,2.9999999999999992e-06,34500.79077529897,0,0,0,0,11.29093670089768,1437771.8195032605
99,99,7526186.774135164,16000000.0,10500000.0,7.410362788294419,94.18104559421332,0.0,0,8,1807989.685230961,242795.77613394865,1565193.9090970124,2.9999999999999992e-06,34499.98047107873,0,0,0,0,10.412204257624461,1253240.387197186
100,100,7491795.814209028,16000000.0,10500000.0,7.411787858061397,94.97081260393817,0.0,0,8,1810050.028751995,331528.23463575915,1478521.7941162358,2.9999999999999992e-06,34499.17001103076,0,0,0,0,9.234114918607629,1119264.1718040828
101,101,7460978.333775404,16000000.0,10500000.0,7.413043467346827,95.70768799707209,0.0,0,8,1812110.0174540887,469107.170153118,1343002.847300971,2.9999999999999992e-06,34498.35939512509,0,0,0,0,8.730787794780932,1329542.6315244501
102,102,7433351.002575832,16000000.0,10500000.0,7.4146388198036925,96.6943643519585,0.0,0,8,1814169.6893374077,363002.5059111431,1451167.1834262642,2.9999999999999992e-06,34497.54862333174,0,0,0,0,7.5662800536134105,1018372.372522523
103,103,7408573.88310358,16000000.0,10500000.0,7.416064711884425,97.04693761971457,0.0,1,9,1816229.0780807207,637980.1747066688,1178248.9033740524,2.9999999999999992e-06,34496.84233145442,0,0,0,0,8.140142570137824,1242977.0941594213
104,104,7386345.096177914,16000000.0,10500000.0,7.4172267733065125,97.31539466616645,0.0,1,9,1818288.213579276,329656.2990934695,1488631.9144858068,2.9999999999999992e-06,34496.13590375173,0,0,0,0,9.39864880099544,1268324.3409506641
105,105,7343045.955870329,15500000.0,10500000.0,7.418917318728664,97.52853904355437,0.0,3,10,1820347.1224074506,384188.81325230596,1436158.309155145,2.9999999999999992e-06,34495.991974138844,0,0,0,0,10.899646863434318,1425536.9630862726
106,106,7304293.789723287,15500000.0,10500000.0,7.42034403359765,97.26290188519087,0.0,2,10,1822407.9543383697,274441.847410226,1547966.106928143,2.9999999999999992e-06,34495.84801684719,0,0,0,0,9.950186806204107,1177861.4734484025
107,107,7269591.72751714,15500000.0,10500000.0,7.421619949739671,97.42717751312028,0.0,3,10,1824468.380706595,456494.80941724783,1367973.5712893473,2.9999999999999992e-06,34495.704031871435,0,0,0,0,9.268968036450998,999808.1594920125
108,108,7238500.854714411,15500000.0,10500000.0,7.423198286493117,97.70779465470643,0.0,3,10,1826528.445447526,377408.88438344584,1449119.5610640799,2.9999999999999992e-06,34495.56001920627,0,0,0,0,8.858075708722879,602864.2734258494
109,109,7210632.775328628,15500000.0,10500000.0,7.424625824625133,97.64016337756688,0.0,3,10,1828588.187407433,351188.2416281917,1477399.9457792414,2.9999999999999992e-06,34495.41597884635,0,0,0,0,10.189224901438827,741445.5484454257
110,110,7185643.249926571,15500000.0,10500000.0,7.426053459403581,97.45351284041067,0.0,0,10,1830647.640993572,392127.0911283521,1438520.5498652197,2.9999999999999992e-06,34495.271910786374,0,0,0,0,9.023530064177987,673594.428179083
111,111,7163226.7328460105,15500000.0,10500000.0,7.427481724521654,98.11323178092873,0.0,0,10,1832706.8367305028,258312.80175867723,1574394.0349718258,2.9999999999999992e-06,34494.65622887975,0,0,0,0,9.641476107922827,1001301.6915787605
112,112,7143111.664822734,15500000.0,10500000.0,7.428910086391753,98.65381692472863,0.0,1,10,1834765.8017379688,79578.8713318511,1755186.9304061173,2.9999999999999992e-06,34494.27626698821,0,0,0,0,9.240795687573284,1016904.4076578311
113,113,7125056.402932083,15500000.0,10500000.0,7.430338664857827,98.06341667024502,0.0,2,10,1836824.560142849,231456.01703189386,1605368.5431109555,2.9999999999999992e-06,34494.26316233438,0,0,0,0,8.312230553432014,993911.1904931534
